customerID,total_sales,customer_class
25775,1037.5,a
20384,1037.45,a
24616,1037.0,a
33780,1036.6,a
52847,1036.5,a
7758,1036.3,a
47230,1036.1,a
32425,1036.0,a
12857,1035.8,a
29929,1034.95,a
66330,1034.7,a
5736,1034.45,a
4599,1034.3,a
49642,1034.15,a
24245,1034.0,a
51098,1034.0,a
56730,1033.95,a
16201,1033.9,a
54810,1033.9,a
50542,1033.8,a
56727,1033.8,a
3056,1033.8,a
68802,1033.6,a
17640,1033.5,a
7910,1033.2,a
37219,1033.2,a
53962,1032.9,a
11447,1032.9,a
37618,1032.5,a
11120,1032.5,a
28087,1032.3,a
2392,1031.6,a
29876,1030.2,a
56249,1030.2,a
16642,1030.1,a
12229,1029.4,a
54480,1029.35,a
11958,1029.2,a
32743,1029.2,a
20814,1029.1,a
22184,1029.1,a
44752,1029.1,a
10880,1029.0,a
22262,1029.0,a
8329,1028.9,a
48300,1028.9,a
52347,1028.9,a
5642,1028.85,a
2573,1028.8,a
13622,1028.8,a
51292,1028.6,a
56943,1028.6,a
62505,1028.0,a
54312,1027.85,a
45510,1027.85,a
73190,1027.85,a
75673,1027.7,a
16721,1027.6,a
18878,1027.5,a
3482,1027.1,a
30127,1027.0,a
2077,1026.95,a
2630,1026.55,a
5432,1026.5,a
66826,1026.0,a
53216,1025.65,a
60464,1025.2,a
70819,1024.8,a
22988,1024.25,a
32128,1024.2,a
10959,1023.9,a
54720,1023.8,a
48250,1023.6,a
61713,1023.5,a
74718,1023.4,a
52676,1023.2,a
5991,1023.15,a
1220,1023.1,a
1337,1023.1,a
13837,1023.1,a
41018,1022.85,a
50173,1022.7,a
63509,1022.6,a
15436,1022.6,a
42365,1022.25,a
3410,1022.2,a
3251,1021.85,a
50728,1020.25,a
15330,1019.95,a
1031,1019.8,a
56605,1019.65,a
38421,1019.5,a
52778,1019.45,a
18203,1019.4,a
58975,1019.4,a
39662,1019.4,a
67645,1019.4,a
54550,1019.4,a
3509,1019.35,a
24417,1019.35,a
24980,1019.3,a
60371,1019.3,a
57677,1019.3,a
54623,1019.3,a
63031,1019.2,a
3187,1019.2,a
34396,1019.1,a
45872,1019.1,a
17129,1019.0,a
30082,1018.9,a
22048,1018.9,a
1683,1018.9,a
60720,1018.9,a
53148,1018.9,a
17418,1018.8,a
52012,1018.7,a
9725,1018.65,a
29258,1018.65,a
2412,1018.65,a
44629,1018.6,a
19266,1018.6,a
6634,1018.55,a
36557,1018.4,a
574,1018.1,a
1539,1018.0,a
25571,1017.8,a
47303,1017.8,a
51787,1017.7,a
66093,1017.7,a
46443,1017.4,a
31015,1017.3,a
59159,1017.2,a
58658,1016.65,a
53438,1016.5,a
41270,1016.35,a
17636,1015.95,a
50394,1014.3,a
46723,1014.25,a
62034,1014.2,a
22689,1014.1,a
33193,1014.1,a
49199,1013.95,a
32664,1013.7,a
48747,1013.6,a
57073,1013.6,a
59271,1013.5,a
49292,1013.4,a
4211,1013.35,a
47632,1013.35,a
177,1013.0,a
48509,1012.8,a
63399,1012.6,a
52275,1012.2,a
15595,1012.15,a
42316,1011.65,a
18522,1011.6,a
50922,1011.6,a
12921,1011.55,a
7194,1011.4,a
54696,1011.4,a
52560,1010.35,a
38152,1009.65,a
58226,1009.5,a
48030,1009.4,a
44379,1009.4,a
54965,1009.35,a
6739,1009.3,a
17633,1009.3,a
37904,1009.3,a
57177,1009.3,a
23519,1009.3,a
10472,1009.25,a
8616,1009.2,a
58901,1009.15,a
45791,1009.1,a
19000,1009.1,a
50398,1009.1,a
25391,1009.1,a
753,1009.1,a
42897,1009.1,a
1041,1009.0,a
21909,1009.0,a
6485,1008.9,a
66477,1008.85,a
39478,1008.8,a
37381,1008.8,a
3418,1008.7,a
20417,1008.7,a
10417,1008.7,a
1987,1008.65,a
8997,1008.5,a
11922,1008.45,a
2069,1008.45,a
49491,1008.4,a
32443,1008.3,a
16517,1008.15,a
8106,1008.0,a
12339,1007.6,a
48497,1007.6,a
25352,1007.5,a
41597,1006.75,a
49322,1006.7,a
8555,1005.9,a
56231,1005.65,a
52635,1005.5,a
46007,1005.2,a
51116,1004.7,a
46009,1004.65,a
4760,1004.6,a
44921,1004.55,a
52690,1004.5,a
24461,1004.3,a
43392,1004.2,a
51192,1004.15,a
59389,1004.0,a
57505,1004.0,a
5449,1003.95,a
47429,1003.9,a
73721,1003.85,a
9155,1003.8,a
1954,1003.7,a
59226,1003.7,a
10877,1003.6,a
55765,1003.6,a
1493,1003.5,a
17139,1003.4,a
3885,1003.3,a
49444,1003.1,a
65265,1003.1,a
9012,1003.0,a
57088,1002.8,a
55204,1002.5,a
37505,1002.2,a
60643,1001.8,a
1545,1001.25,a
28372,1000.45,a
54422,1000.25,a
3295,999.75,a
46982,999.7,a
35624,999.7,a
75471,999.7,a
49568,999.6,a
8901,999.6,a
58369,999.6,a
13911,999.6,a
57411,999.6,a
57597,999.55,a
52884,999.4,a
558,999.25,a
54282,999.2,a
1947,999.1,a
24738,999.0,a
46663,999.0,a
16165,999.0,a
46188,999.0,a
64787,999.0,a
20765,999.0,a
38622,999.0,a
39066,999.0,a
2766,998.9,a
54269,998.85,a
60097,998.8,a
8049,998.75,a
38072,998.7,a
38787,998.7,a
16307,998.7,a
47370,998.7,a
49907,998.65,a
54471,998.6,a
74022,998.5,a
4192,998.5,a
12540,998.35,a
44199,998.2,a
47917,998.2,a
30929,998.2,a
27287,998.0,a
67651,997.8,a
60213,997.4,a
21331,997.35,a
32553,997.25,a
55409,997.1,a
61313,996.7,a
75613,996.55,a
2208,996.05,a
59671,994.1,a
75365,994.1,a
27756,994.0,a
21255,993.95,a
15335,993.9,a
28499,993.9,a
74030,993.7,a
4032,993.6,a
8649,993.5,a
1342,993.4,a
17979,993.3,a
52015,993.3,a
8353,993.3,a
9084,993.25,a
35859,993.0,a
59568,993.0,a
36185,992.7,a
14065,992.5,a
29527,992.05,a
35882,991.6,a
47308,991.55,a
47513,991.45,a
48251,991.4,a
63713,990.7,a
30551,989.7,a
64310,989.6,a
62060,989.55,a
49803,989.5,a
72836,989.45,a
40740,989.4,a
40246,989.4,a
63146,989.3,a
53589,989.3,a
50948,989.3,a
10306,989.25,a
60203,989.2,a
51423,989.2,a
23353,989.1,a
62458,989.1,a
77174,989.1,a
344,989.0,a
49730,988.95,a
18280,988.9,a
63108,988.9,a
1052,988.85,a
37864,988.8,a
12155,988.8,a
41077,988.75,a
24408,988.7,a
50287,988.7,a
59768,988.65,a
34593,988.6,a
43839,988.55,a
52056,988.5,a
1045,988.45,a
53947,988.4,a
972,988.2,a
12152,988.15,a
2428,987.9,a
47398,987.6,a
9798,987.35,a
21451,987.3,a
38854,987.2,a
42151,987.2,a
49593,987.0,a
10718,986.9,a
72645,985.3,a
925,985.0,a
25486,984.9,a
69215,984.6,a
35327,984.2,a
7052,984.1,a
54071,984.0,a
28902,983.8,a
6456,983.7,a
39472,983.65,a
48761,983.6,a
16828,983.6,a
47879,983.6,a
60162,983.5,a
10043,983.1,a
75614,982.8,a
72550,982.6,a
13509,982.45,a
14293,982.3,a
62195,982.2,a
42547,982.2,a
24741,982.2,a
4883,981.8,a
29456,981.7,a
40264,981.2,a
55025,980.9,a
22488,980.7,a
49897,980.3,a
75136,979.8,a
23697,979.6,a
72449,979.5,a
32571,979.5,a
42883,979.5,a
43513,979.5,a
16913,979.45,a
7050,979.45,a
6816,979.4,a
66849,979.4,a
70736,979.4,a
48147,979.3,a
50429,979.3,a
43390,979.3,a
21949,979.2,a
31273,979.2,a
62351,979.2,a
5036,979.2,a
52265,979.2,a
9853,979.1,a
53675,979.1,a
12993,979.0,a
5405,979.0,a
51314,978.9,a
61345,978.9,a
60703,978.9,a
6567,978.8,a
74087,978.8,a
7251,978.75,a
71026,978.7,a
2528,978.6,a
30690,978.6,a
319,978.6,a
10061,978.5,a
50240,978.4,a
25400,978.35,a
32337,978.2,a
76171,978.1,a
5243,978.0,a
42123,977.8,a
19404,977.55,a
58495,977.4,a
54890,977.0,a
53869,975.9,a
60797,975.7,a
50658,975.25,a
45169,975.0,a
56526,974.45,a
72250,974.25,a
35676,974.2,a
48343,974.1,a
26679,974.1,a
27245,974.05,a
24602,974.0,a
52232,974.0,a
4714,974.0,a
7553,973.9,a
30228,973.9,a
6518,973.7,a
51703,973.4,a
10312,973.4,a
77515,973.3,a
7508,973.3,a
51252,973.2,a
26723,973.15,a
23565,973.1,a
58319,973.1,a
48370,973.1,a
57898,973.0,a
41756,972.9,a
12949,972.9,a
7825,972.4,a
63648,972.4,a
10180,972.3,a
26837,972.15,a
7746,971.5,a
65839,971.4,a
61114,971.4,a
67974,970.7,a
21723,970.6,a
45933,970.15,a
8736,969.9,a
62815,969.75,a
55172,969.7,a
49550,969.6,a
55052,969.6,a
48875,969.55,a
49929,969.55,a
37382,969.5,a
741,969.5,a
52648,969.35,a
2925,969.3,a
51173,969.3,a
3839,969.3,a
59485,969.3,a
45534,969.3,a
64066,969.25,a
63936,969.2,a
22823,969.15,a
73998,969.1,a
33127,969.1,a
1995,969.05,a
51327,968.85,a
30287,968.8,a
1270,968.8,a
56796,968.8,a
54960,968.7,a
75066,968.7,a
34412,968.7,a
74802,968.7,a
378,968.7,a
37021,968.5,a
52726,968.5,a
7801,968.5,a
397,968.4,a
5623,968.4,a
69267,968.3,a
62519,968.3,a
19369,968.3,a
50700,968.2,a
43787,968.15,a
38234,968.1,a
59128,968.0,a
65649,967.9,a
13317,967.8,a
34407,967.7,a
5014,967.65,a
44911,967.55,a
5463,967.2,a
67822,966.9,a
19674,966.65,a
70763,966.1,a
45328,965.95,a
30850,965.9,a
10936,965.8,a
9187,964.1,a
63620,964.0,a
49944,964.0,a
46597,964.0,a
58435,963.95,a
59038,963.9,a
39740,963.6,a
11851,963.4,a
60006,963.2,a
13878,963.2,a
52170,963.05,a
12938,963.0,a
21287,962.9,a
26945,962.7,a
55709,962.35,a
9647,962.25,a
11061,962.1,a
38899,962.1,a
68261,961.95,a
52622,961.8,a
7196,961.6,a
74148,961.0,a
61134,959.8,a
959,959.6,a
48429,959.6,a
18403,959.5,a
31776,959.45,a
61348,959.4,a
66636,959.3,a
25456,959.3,a
53196,959.3,a
57222,959.2,a
2349,959.2,a
46772,959.1,a
51644,959.1,a
17401,959.1,a
18741,958.9,a
5737,958.9,a
46526,958.9,a
50618,958.88,a
4621,958.8,a
56834,958.8,a
19010,958.8,a
29119,958.7,a
32011,958.7,a
9004,958.6,a
8457,958.5,a
21809,958.4,a
52695,958.4,a
14430,958.2,a
69329,958.15,a
38712,958.1,a
37611,958.1,a
20127,957.6,a
76695,957.3,a
59916,956.6,a
44920,956.5,a
49609,956.4,a
22845,956.2,a
27326,956.1,a
29514,955.8,a
8895,955.8,a
47462,955.6,a
47993,955.3,a
680,955.18,a
61347,954.85,a
1591,954.6,a
14215,954.4,a
50358,954.3,a
24869,954.05,a
52253,953.9,a
55305,953.9,a
7142,953.85,a
64413,953.7,a
3389,953.6,a
52631,953.5,a
70343,953.5,a
3891,953.5,a
56571,953.4,a
30755,953.4,a
52021,953.3,a
9166,953.2,a
36045,953.15,a
25638,953.05,a
54336,953.0,a
28794,952.5,a
8132,952.45,a
11387,952.2,a
12821,952.0,a
61041,951.4,a
5990,951.25,a
59422,951.0,a
77339,949.8,a
47736,949.75,a
54754,949.7,a
40448,949.7,a
62544,949.65,a
49721,949.6,a
14534,949.6,a
62261,949.6,a
55757,949.5,a
30240,949.4,a
61796,949.4,a
50278,949.3,a
1852,949.2,a
12098,949.2,a
6582,949.15,a
2999,949.1,a
13110,949.1,a
41053,949.0,a
60288,949.0,a
32827,949.0,a
58678,948.95,a
40128,948.9,a
54228,948.9,a
72746,948.9,a
57777,948.9,a
11214,948.9,a
72058,948.7,a
61784,948.6,a
8623,948.5,a
58488,948.5,a
780,948.5,a
39743,948.4,a
55166,948.35,a
8388,948.35,a
23248,948.3,a
57611,948.3,a
59897,948.0,a
19094,947.9,a
48466,947.85,a
69610,947.75,a
67380,947.7,a
53669,947.6,a
10623,947.6,a
2714,947.3,a
26755,947.15,a
37224,946.6,a
19363,945.8,a
15586,945.45,a
47876,944.95,a
65339,944.5,a
56863,944.5,a
660,944.35,a
68532,944.3,a
9659,944.3,a
58253,944.2,a
49548,944.2,a
28349,944.15,a
69907,944.1,a
14176,944.1,a
46769,943.95,a
38290,943.9,a
56862,943.8,a
71201,943.8,a
11556,943.7,a
55686,943.6,a
19825,943.5,a
63765,943.2,a
55685,943.0,a
34180,942.9,a
47009,942.5,a
20794,942.3,a
15803,942.0,a
36702,941.9,a
22497,941.8,a
7481,940.95,a
20615,940.85,a
27977,940.65,a
30329,940.4,a
61986,940.2,a
21455,939.9,a
43280,939.9,a
56048,939.75,a
55984,939.6,a
57230,939.6,a
69125,939.6,a
60416,939.6,a
18605,939.5,a
54365,939.5,a
55747,939.5,a
15364,939.4,a
46148,939.35,a
34860,939.3,a
71868,939.3,a
5662,939.1,a
37916,939.1,a
2512,939.1,a
16941,939.1,a
12375,939.05,a
20064,939.0,a
32711,939.0,a
14726,939.0,a
16910,938.9,a
15882,938.9,a
27481,938.8,a
43801,938.7,a
11627,938.7,a
47197,938.6,a
23759,938.6,a
48659,938.5,a
19348,938.45,a
24203,938.45,a
4116,938.4,a
56842,938.4,a
14006,938.25,a
65531,938.0,a
21326,937.65,a
31170,937.35,a
62537,936.9,a
66661,936.8,a
58102,936.7,a
19234,936.65,a
1024,936.4,a
7161,936.0,a
21477,935.9,a
52902,935.8,a
49179,935.7,a
27095,935.6,a
51027,935.3,a
53090,934.9,a
38453,934.9,a
49807,934.7,a
19824,934.6,a
34024,934.2,a
56465,934.2,a
54568,934.1,a
47083,934.1,a
49760,934.0,a
20316,934.0,a
73520,934.0,a
8282,933.95,a
64072,933.9,a
14475,933.9,a
90,933.9,a
54670,933.8,a
22299,933.8,a
74415,933.7,a
51159,933.6,a
29370,933.55,a
3364,933.5,a
5566,933.3,a
5282,933.25,a
35079,932.8,a
20215,932.8,a
55597,932.7,a
47073,932.6,a
21357,932.6,a
62362,932.45,a
19852,931.0,a
31248,930.45,a
34895,929.9,a
54863,929.65,a
38824,929.6,a
28409,929.6,a
61612,929.6,a
10917,929.6,a
54239,929.5,a
46591,929.5,a
29730,929.4,a
57767,929.4,a
56529,929.4,a
58986,929.4,a
4539,929.35,a
51689,929.35,a
29516,929.3,a
22948,929.3,a
50561,929.25,a
42125,929.25,a
8396,929.2,a
35426,929.1,a
20666,929.1,a
21311,929.1,a
60121,929.1,a
17504,929.1,a
57788,929.1,a
51831,929.1,a
14432,929.1,a
49289,929.0,a
37314,929.0,a
56573,929.0,a
71473,929.0,a
14965,928.9,a
56582,928.9,a
22657,928.9,a
49729,928.9,a
50018,928.9,a
61720,928.9,a
55342,928.85,a
60192,928.85,a
68481,928.8,a
22678,928.7,a
26019,928.7,a
58999,928.6,a
56112,928.6,a
29534,928.55,a
5551,928.5,a
1183,928.5,a
20325,928.5,a
58859,928.45,a
7865,928.4,a
69518,928.4,a
51411,928.3,a
12266,928.3,a
8141,928.25,a
68444,928.2,a
40615,928.2,a
24601,928.2,a
45024,927.8,a
13587,927.7,a
30785,927.6,a
57342,927.5,a
58275,927.5,a
13027,927.35,a
58577,926.95,a
20736,926.8,a
70360,926.6,a
61356,926.6,a
28941,926.3,a
56564,925.9,a
14352,925.8,a
18181,925.7,a
53367,925.7,a
76994,925.3,a
48086,925.3,a
22139,925.2,a
17926,925.05,a
17679,924.8,a
32223,924.5,a
49521,924.45,a
51290,924.4,a
64173,924.4,a
35323,924.4,a
56547,924.25,a
9526,924.2,a
7868,924.15,a
7630,924.1,a
51851,924.1,a
5060,924.1,a
6137,924.1,a
51074,924.0,a
8140,923.75,a
29753,923.7,a
37305,923.7,a
7866,923.6,a
29231,923.6,a
46503,923.6,a
5967,923.55,a
13642,923.5,a
26284,923.25,a
68269,923.15,a
39338,923.1,a
15029,923.0,a
42008,922.8,a
7478,922.7,a
54794,922.65,a
39798,922.6,a
35753,922.5,a
20839,922.4,a
37370,922.2,a
53361,921.85,a
55871,921.5,a
52311,921.1,a
37544,920.7,a
76115,920.6,a
49574,920.6,a
588,920.2,a
23488,919.7,a
59748,919.65,a
58619,919.6,a
19116,919.5,a
48818,919.45,a
42355,919.4,a
59265,919.4,a
60466,919.4,a
25284,919.4,a
10626,919.3,a
57721,919.3,a
20104,919.3,a
20824,919.25,a
13404,919.2,a
34646,919.2,a
24835,919.2,a
47637,919.2,a
44757,919.2,a
68445,919.2,a
53203,919.2,a
13777,919.15,a
65004,919.1,a
15515,919.1,a
58422,919.1,a
8734,919.1,a
71586,919.05,a
74791,919.0,a
8089,919.0,a
30602,919.0,a
53153,919.0,a
40115,918.95,a
46340,918.9,a
56839,918.9,a
139,918.9,a
54077,918.9,a
69683,918.85,a
8305,918.8,a
31589,918.8,a
76823,918.6,a
72010,918.5,a
6601,918.5,a
49538,918.3,a
29467,918.3,a
8686,918.2,a
9704,918.15,a
28030,918.15,a
13629,918.0,a
2326,918.0,a
51386,917.75,a
23811,917.7,a
65797,917.05,a
52571,917.04,a
30796,916.8,a
68918,916.6,a
28659,916.6,a
51695,916.1,a
23393,916.05,a
12158,916.05,a
61604,915.55,a
53684,915.4,a
20102,915.4,a
69706,914.9,a
52724,914.8,a
14862,914.8,a
19553,914.4,a
23464,914.3,a
17657,914.0,a
74928,914.0,a
56700,913.85,a
76863,913.8,a
63770,913.8,a
2280,913.7,a
73386,913.7,a
17217,913.45,a
6751,913.4,a
3318,913.4,a
3141,913.25,a
22210,913.2,a
49258,913.2,a
44956,912.9,a
16274,912.8,a
48081,912.7,a
60473,912.6,a
44785,912.5,a
44239,912.2,a
11538,911.7,a
339,911.55,a
47435,911.45,a
23060,911.4,a
317,911.2,a
21462,911.1,a
4633,911.05,a
51287,910.9,a
36051,910.8,a
16563,910.5,a
26389,910.45,a
17860,910.4,a
51608,910.4,a
1300,910.2,a
18591,909.8,a
46137,909.7,a
62667,909.7,a
49534,909.6,a
50269,909.6,a
28202,909.6,a
71665,909.5,a
18793,909.5,a
58279,909.45,a
43972,909.35,a
47525,909.35,a
11582,909.3,a
59037,909.3,a
32687,909.3,a
5359,909.25,a
63352,909.2,a
56825,909.2,a
1173,909.2,a
30570,909.2,a
8117,909.2,a
50228,909.15,a
76644,909.1,a
52776,909.1,a
9903,909.1,a
30298,909.1,a
49282,909.1,a
71922,909.1,a
30505,909.1,a
44780,909.05,a
24152,909.05,a
13595,909.0,a
28972,909.0,a
31033,908.9,a
34214,908.8,a
67601,908.8,a
54144,908.8,a
17331,908.7,a
76870,908.6,a
5267,908.6,a
26291,908.6,a
42955,908.55,a
56429,908.5,a
43751,908.5,a
1988,908.05,a
75465,907.95,a
66837,907.65,a
34889,907.55,a
60246,907.4,a
48619,907.35,a
63945,907.3,a
20866,907.1,a
16853,907.0,a
29899,906.4,a
61937,906.2,a
73292,905.9,a
20266,905.9,a
53802,905.2,a
19334,905.05,a
49908,905.0,a
4232,904.65,a
42647,904.4,a
25179,904.4,a
12295,904.4,a
23870,904.15,a
29102,904.1,a
46759,904.1,a
60308,904.1,a
61234,904.1,a
6002,904.05,a
18032,904.0,a
72072,904.0,a
37453,904.0,a
56165,903.8,a
11511,903.8,a
20009,903.8,a
34307,903.8,a
4223,903.7,a
56260,903.7,a
59179,903.6,a
11571,903.6,a
1401,903.6,a
58421,903.5,a
49889,903.4,a
53114,903.4,a
47223,903.4,a
48961,903.2,a
71867,903.2,a
2107,903.2,a
6360,903.05,a
20427,902.9,a
28151,902.6,a
2109,902.6,a
54219,902.3,a
36769,902.1,a
49806,901.8,a
55359,901.8,a
38920,901.65,a
49702,901.3,a
50362,901.1,a
23326,901.1,a
8985,901.0,a
66804,900.7,a
60811,900.7,a
35568,900.5,a
9866,900.2,a
3445,900.05,a
56993,899.75,a
11237,899.75,a
53292,899.7,a
75008,899.65,a
30752,899.6,a
23290,899.6,a
18150,899.6,a
4666,899.5,a
50003,899.5,a
50420,899.5,a
35032,899.45,a
44529,899.4,a
60770,899.4,a
62526,899.3,a
70951,899.3,a
20353,899.3,a
22665,899.25,a
62482,899.25,a
67003,899.25,a
53110,899.2,a
52946,899.1,a
50489,899.1,a
49552,899.1,a
9506,899.1,a
7213,898.9,a
55141,898.9,a
69236,898.9,a
50604,898.85,a
9724,898.8,a
20740,898.8,a
72535,898.8,a
37539,898.8,a
48087,898.75,a
8211,898.75,a
22820,898.7,a
44466,898.65,a
50045,898.6,a
65850,898.6,a
55218,898.5,a
45722,898.45,a
18717,898.4,a
29441,898.3,a
28881,898.1,a
6519,898.05,a
9261,898.0,a
6340,897.7,a
5688,897.3,a
31051,897.2,a
13082,897.0,a
10228,896.45,a
3676,895.35,a
21465,895.3,a
37344,894.8,a
4959,894.5,a
2203,894.45,a
9398,894.3,a
7697,894.2,a
7430,894.2,a
6380,894.2,a
23458,894.2,a
3629,894.1,a
15049,894.1,a
21781,894.1,a
69956,893.9,a
75873,893.8,a
68333,893.7,a
28763,893.7,a
19790,893.6,a
43829,893.6,a
24327,893.4,a
4431,893.35,a
1384,893.15,a
58325,893.05,a
6712,893.0,a
48852,892.85,a
38226,892.8,a
25836,892.8,a
23437,892.8,a
6502,892.7,a
15777,892.7,a
50764,892.7,a
68852,892.6,a
19966,892.5,a
70532,892.3,a
55874,892.2,a
8467,892.2,a
51465,891.6,a
8135,891.35,a
27028,891.0,a
29352,890.8,a
3804,890.6,a
55035,890.5,a
34015,889.85,a
11580,889.6,a
20580,889.5,a
60577,889.5,a
10643,889.5,a
48648,889.5,a
46297,889.5,a
30090,889.4,a
54097,889.35,a
47312,889.35,a
19389,889.3,a
13928,889.3,a
31549,889.3,a
76249,889.3,a
52811,889.25,a
38247,889.2,a
60622,889.2,a
15783,889.2,a
72713,889.2,a
51651,889.2,a
26433,889.1,a
59924,889.1,a
53747,889.1,a
17859,889.0,a
68868,888.95,a
27880,888.95,a
18045,888.95,a
7439,888.95,a
26502,888.9,a
51140,888.85,a
58692,888.8,a
43387,888.75,a
59369,888.7,a
2016,888.7,a
26174,888.6,a
4941,888.6,a
61639,888.6,a
6548,888.3,a
17152,888.2,a
37333,888.1,a
70902,887.5,a
22807,887.5,a
26876,887.3,a
46359,887.1,a
34700,887.1,a
31098,887.0,a
50582,886.85,a
13543,886.8,a
27307,886.2,a
11720,885.6,a
20559,884.75,a
44085,884.3,a
14843,884.25,a
25850,884.1,a
11233,884.1,a
18281,884.05,a
60812,883.95,a
16027,883.9,a
51629,883.7,a
51604,883.6,a
17044,883.6,a
66969,883.6,a
50310,883.6,a
63235,883.4,a
14251,883.4,a
34400,883.4,a
38367,883.2,a
57057,883.1,a
52866,882.9,a
20853,882.8,a
13873,882.7,a
75753,882.6,a
53561,882.4,a
70514,882.0,a
1467,881.75,a
19612,881.0,a
33482,880.65,a
26460,880.2,a
57160,880.1,a
30639,880.1,a
48824,879.8,a
48956,879.7,a
51637,879.7,a
43463,879.7,a
33862,879.6,a
42107,879.55,a
14115,879.5,a
18880,879.5,a
49788,879.4,a
52792,879.4,a
42021,879.4,a
52375,879.4,a
67021,879.4,a
9674,879.4,a
71239,879.3,a
13670,879.3,a
11442,879.3,a
5727,879.3,a
45041,879.3,a
25880,879.3,a
29979,879.3,a
21796,879.3,a
60337,879.2,a
36993,879.2,a
63654,879.1,a
74695,879.0,a
73357,879.0,a
56161,879.0,a
38131,879.0,a
8230,878.95,a
11078,878.9,a
1869,878.9,a
21419,878.8,a
19943,878.7,a
5016,878.7,a
58699,878.6,a
20852,878.6,a
56980,878.6,a
7188,878.6,a
4097,878.5,a
63083,878.5,a
10110,878.3,a
11430,878.0,a
37814,877.9,a
12997,877.85,a
37621,877.65,a
1307,877.6,a
1936,877.6,a
1949,877.5,a
28220,877.3,a
765,877.2,a
69696,877.2,a
48861,877.2,a
9414,877.05,a
28178,876.4,a
23180,876.35,a
69516,876.1,a
49662,874.9,a
5709,874.7,a
52990,874.55,a
33031,874.4,a
49083,874.3,a
21815,874.3,a
6889,874.25,a
15288,874.2,a
31983,874.2,a
33657,874.15,a
28260,874.1,a
72012,874.1,a
37220,874.1,a
22343,873.95,a
22577,873.85,a
7031,873.6,a
19512,873.6,a
67607,873.6,a
11313,873.55,a
49202,873.55,a
21143,873.4,a
76754,873.3,a
8658,873.3,a
29078,873.3,a
52470,873.3,a
2442,872.9,a
37192,872.8,a
13017,872.7,a
16830,872.7,a
26572,872.55,a
10217,872.5,a
7637,872.35,a
32110,872.2,a
43548,872.0,a
49532,871.35,a
58469,871.3,a
11113,871.2,a
13243,871.2,a
28627,871.0,a
33594,870.8,a
28467,870.35,a
18274,870.3,a
67658,869.9,a
60271,869.85,a
53468,869.8,a
74930,869.7,a
59008,869.65,a
2335,869.6,a
5918,869.55,a
6979,869.5,a
36612,869.5,a
50306,869.45,a
11027,869.45,a
47304,869.4,a
8522,869.4,a
42015,869.4,a
62884,869.4,a
48000,869.35,a
726,869.35,a
57432,869.3,a
7874,869.3,a
21175,869.3,a
47675,869.3,a
17711,869.2,a
60887,869.2,a
71827,869.15,a
22209,869.1,a
47570,869.1,a
29493,869.05,a
13935,869.0,a
69984,869.0,a
30991,869.0,a
66290,869.0,a
51355,869.0,a
27813,869.0,a
2418,869.0,a
49670,868.95,a
62239,868.9,a
64346,868.9,a
49818,868.9,a
50879,868.9,a
819,868.85,a
5048,868.85,a
34333,868.8,a
17460,868.8,a
41938,868.8,a
51094,868.8,a
50225,868.7,a
28013,868.7,a
42164,868.3,a
3555,868.2,a
64238,867.9,a
71787,867.75,a
72272,867.45,a
74899,867.15,a
34076,866.5,a
11454,865.6,a
71952,865.4,a
51119,865.1,a
64930,864.95,a
13997,864.7,a
51792,864.6,a
12304,864.3,a
46547,864.3,a
8454,864.25,a
70485,864.2,a
3009,864.05,a
23066,863.9,a
58481,863.9,a
36310,863.9,a
18076,863.85,a
66581,863.8,a
46058,863.8,a
43817,863.8,a
12249,863.65,a
16759,863.6,a
23744,863.6,a
58477,863.5,a
62649,863.5,a
11940,863.4,a
59312,863.3,a
50256,863.3,a
26327,863.3,a
18709,863.2,a
38599,863.0,a
61413,862.9,a
13039,862.8,a
17538,862.8,a
39874,862.6,a
75825,862.5,a
18191,862.1,a
44942,862.0,a
71724,861.8,a
17270,861.7,a
31134,861.7,a
17539,861.4,a
49407,861.2,a
29926,861.15,a
61668,861.05,a
74045,860.9,a
49933,860.9,a
34792,860.8,a
11651,860.5,a
3623,860.1,a
12364,860.0,a
4902,859.85,a
23515,859.85,a
59134,859.8,a
71318,859.7,a
20111,859.65,a
47817,859.6,a
4993,859.6,a
37051,859.6,a
22826,859.6,a
13198,859.55,a
62227,859.5,a
9324,859.5,a
37233,859.5,a
59795,859.5,a
63499,859.5,a
54503,859.45,a
51179,859.45,a
71843,859.4,a
62292,859.4,a
41225,859.4,a
31468,859.4,a
57711,859.4,a
51760,859.4,a
48995,859.4,a
6554,859.4,a
48443,859.35,a
69006,859.35,a
47172,859.3,a
62709,859.3,a
24883,859.3,a
1893,859.3,a
9259,859.3,a
75755,859.3,a
24854,859.2,a
20460,859.2,a
8845,859.2,a
63221,859.15,a
26158,859.1,a
75891,859.0,a
68191,859.0,a
27510,859.0,a
22634,859.0,a
23287,858.9,a
7988,858.85,a
25738,858.85,a
20428,858.85,a
70986,858.8,a
67954,858.8,a
47527,858.8,a
62514,858.7,a
38237,858.7,a
27371,858.65,a
53998,858.6,a
4566,858.5,a
11226,858.4,a
50499,858.3,a
16416,858.3,a
17680,858.2,a
32292,858.1,a
13961,858.0,a
59214,857.9,a
68366,857.8,a
45114,857.7,a
47005,857.7,a
21658,857.6,a
61851,857.3,a
43673,856.75,a
24754,856.7,a
34007,856.7,a
12477,856.6,a
65187,856.6,a
